Date,stocks_us,stocks_as,stocks_eu,bonds_us,bonds_as,bonds_eu,bbcoms
10/25/2017,2557.15,464.7710886,13068.37904,2186.34,149.2525,247.79326,85.891
10/26/2017,2560.4,463.3931043,12996.32663,2185.31,149.3109,248.37366,85.9153
10/27/2017,2581.07,466.9792,12901.33044,2188.43,149.1765,248.90959,85.8652
10/30/2017,2572.83,465.7756123,13035.25134,2195.34,149.1963,249.53174,86.1478
10/31/2017,2575.26,464.0701589,13199.15784,2195.09,149.325,249.75813,86.1882
11/1/2017,2579.36,469.903492,13168.72063,2195.25,149.5177,249.79935,86.5381
11/2/2017,2579.85,468.4736878,12879.95652,2198.97,149.6577,249.80542,86.6923
11/3/2017,2587.84,469.8333331,12901.48264,2199.27,149.6897,249.86993,86.8778
11/6/2017,2591.13,469.7443553,13079.84104,2202.53,149.9609,250.19408,88.1545
11/7/2017,2590.64,476.03108,12999.46875,2204.58,149.9508,250.59489,87.5385
11/8/2017,2594.38,475.5784327,12941.08926,2202.49,149.9554,250.48119,87.6437
11/9/2017,2584.62,478.9656363,12936.02842,2200.91,149.9012,249.53377,87.4571
11/10/2017,2582.3,478.2802323,12939.08982,2192.66,149.6943,249.15791,87.2811
11/13/2017,2584.84,479.4239879,12750.49225,2192.49,149.5522,249.18271,87.2035
11/14/2017,2578.87,478.8405175,12879.21955,2195.01,149.457,249.427,86.1605
11/15/2017,2564.62,473.2777724,12801.27641,2200.6,149.5149,249.55598,86.0009
11/16/2017,2585.64,475.8087112,12856.0047,2197.32,149.5673,249.53687,85.6633
11/17/2017,2578.85,478.5060858,12873.30172,2198.09,149.4861,249.68626,86.7657
11/20/2017,2582.14,479.4770285,12942.31199,2196.57,149.5708,249.9189,86.1931
11/21/2017,2599.03,488.5742911,12988.97677,2197.65,149.7235,250.28951,86.4733
11/22/2017,2597.08,491.6533259,13101.84151,2202.36,149.6991,250.30795,87.04
11/23/2017,#N/A,486.9206173,13130.17257,#N/A,149.7359,250.27211,#N/A
11/24/2017,2602.42,489.7810665,13171.37631,2200.4,149.6801,250.00264,86.9996
11/27/2017,2601.42,487.7986102,13117.4197,2201.55,149.4788,250.31007,86.9032
11/28/2017,2627.04,487.5014681,13254.7606,2200.85,149.5524,250.36707,86.7248
11/29/2017,2626.07,485.7820557,13332.63263,2196,149.8496,249.85532,86.4388
11/30/2017,2647.58,478.2730923,13369.71313,2192.07,149.7153,250.18961,85.7033
12/1/2017,2642.22,476.1950733,13322.92572,2199.23,149.947,251.10651,86.4793
12/4/2017,2639.44,476.756947,13291.32839,2196.95,149.8451,250.78998,85.7451
12/5/2017,2629.57,472.2696269,13228.4857,2199.53,149.8036,250.99638,85.0298
12/6/2017,2629.27,462.446951,13148.02028,2202.52,149.6421,251.2262,84.1074
12/7/2017,2636.98,463.9795629,13195.82667,2197.14,149.7245,251.34096,83.8016
12/8/2017,2651.5,470.1007993,13271.28682,2197.26,149.9519,251.28011,84.0109
12/11/2017,2659.99,475.3238696,13285.90334,2197.17,149.9867,251.33163,84.2183
12/12/2017,2664.11,472.3391741,13296.22673,2195.74,150.1546,250.90619,83.4281
12/13/2017,2662.85,479.6825541,13365.38902,2202.83,150.1,250.67216,83.4683
12/14/2017,2652.01,478.3737248,13436.62903,2203.57,150.0947,250.67494,83.8374
12/15/2017,2675.81,472.3185046,13291.84558,2203.19,150.1234,250.82204,84.053
12/18/2017,2690.16,475.5631347,13522.19341,2199.05,150.1567,250.87279,84.4705
12/19/2017,2681.47,478.7378586,13485.56568,2190.42,150.267,249.922,84.5847
12/20/2017,2679.25,477.7707112,13505.87508,2185.77,150.2394,249.33116,85.0521
12/21/2017,2684.57,480.310947,13594.43943,2188.46,150.2186,249.33543,85.277
12/22/2017,2683.34,484.0508215,13596.27733,2187.54,150.3019,249.36403,85.7451
12/27/2017,2682.62,484.9677938,13681.07664,2197.55,150.3947,249.66406,87.0755
12/28/2017,2687.54,488.8864401,13785.97232,2195.94,150.4158,249.02806,87.698
12/29/2017,2673.61,490.2185737,14059.41911,2198.84,150.4873,248.68875,88.1674
1/2/2018,2695.81,499.4391275,14109.98059,2191.86,150.4815,248.15121,88.4101
1/3/2018,2713.06,500.1112565,14032.92313,2194.05,150.5196,248.537,88.6085
1/4/2018,2723.99,502.9039231,14123.88412,2192.87,150.6636,248.73566,88.5688
1/5/2018,2743.15,504.0944162,14212.06164,2190.18,150.7701,248.84441,87.9152
1/8/2018,2747.71,505.1186694,14150.09931,2190.21,150.6463,249.09044,87.6911
1/9/2018,2751.29,507.0655914,14145.47678,2183.12,150.3351,248.55632,88.0988
1/10/2018,2748.23,507.9168272,14157.42245,2182.57,149.8569,248.33167,88.2393
1/11/2018,2767.56,508.5470457,14242.0457,2185.26,150.034,247.7823,88.3059
1/12/2018,2786.24,513.3237756,14580.69048,2184.14,150.1177,248.05367,88.7565
1/15/2018,#N/A,511.9974948,14815.22041,#N/A,150.0661,247.97755,#N/A
1/16/2018,2776.42,521.2731786,14710.73791,2185.5,150.0709,248.43098,88.4507
1/17/2018,2802.56,523.1720827,14819.55776,2182.1,150.0083,248.4754,88.7962
1/18/2018,2798.03,525.5597802,14830.17218,2178.47,150.0696,248.28873,88.6943
1/19/2018,2810.3,527.7180969,14850.8316,2175.48,150.0379,248.4648,88.5425
1/22/2018,2832.97,529.9749708,15032.39941,2173.36,150.1162,248.703,88.8092
1/23/2018,2839.13,538.7929029,15110.1988,2177.64,150.0795,248.84164,89.1564
1/24/2018,2837.54,539.2363805,15398.593,2173.76,149.8877,248.53954,90.4641
1/25/2018,2839.25,534.3940049,15477.03721,2178.67,149.8674,248.21159,90.459
1/26/2018,2872.87,542.5017915,15439.87308,2173.59,149.8814,248.02115,90.7999
1/29/2018,2853.53,539.4360617,15185.48505,2170.51,149.8914,247.34705,90.6277
1/30/2018,2822.43,533.2258757,15177.03251,2167.53,149.6229,247.45271,90.2823
1/31/2018,2823.81,537.5431076,15156.86087,2168.97,149.9257,247.56494,89.8001
2/1/2018,2821.98,533.5908883,15167.294,2162.57,149.7862,247.63263,89.8659
2/2/2018,2762.13,532.9339963,14916.36455,2154.07,149.8401,247.03928,89.1213
2/5/2018,2648.94,527.1154829,14443.50876,2161.1,149.6284,247.13713,88.5135
2/6/2018,2695.14,500.3763666,13911.02854,2163.59,149.4955,247.72025,88.1673
2/7/2018,2681.66,496.0809988,14011.47027,2155.23,149.5009,247.59248,87.148
2/8/2018,2581,497.6668367,13857.88483,2153.75,149.2454,247.09659,87.0087
2/9/2018,2619.55,482.6683357,13480.7997,2156.88,149.1845,247.10448,85.6442
2/12/2018,2656,481.6900656,13700.66862,2154.68,149.2146,247.14589,86.3257
2/13/2018,2662.94,487.6317114,13779.5135,2155.58,149.15,246.82397,86.7893
2/14/2018,2698.63,498.7774651,14094.16525,2146.86,149.1953,246.76994,87.9944
2/15/2018,2731.2,508.6090153,14274.49595,2149.43,149.1,246.70122,88.2377
2/16/2018,2732.22,#N/A,14388.59096,2151.06,149.1398,247.3203,88.2043
2/19/2018,#N/A,#N/A,14237.27375,#N/A,149.2592,246.89182,#N/A
2/20/2018,2716.26,504.2857807,14210.40798,2149.04,149.2767,246.87094,88.0035
2/21/2018,2701.33,513.3380677,14206.13067,2143.28,149.3876,246.98639,88.2742
2/22/2018,2703.96,505.7970743,14134.21319,2146.1,149.1924,247.00137,88.6675
2/23/2018,2747.3,510.8261027,14164.63962,2151.41,149.2317,247.49837,88.6922
2/26/2018,2779.6,514.6353534,14218.75272,2152.9,149.4643,247.7249,89.0401
2/27/2018,2744.28,510.4745416,14118.74549,2148.01,149.6285,247.59358,88.5909
2/28/2018,2713.83,503.5780035,13744.9159,2152.63,149.2582,247.85928,88.1409
3/1/2018,2677.67,506.6678769,13538.10606,2160.13,149.343,248.10289,88.2028
3/2/2018,2691.25,498.8043495,13407.69212,2154.3,148.8395,248.04347,88.1477
3/5/2018,2720.94,487.0859033,13642.73903,2152.29,149.1921,248.02579,88.7022
3/6/2018,2728.12,497.2004144,13766.79335,2153.3,149.3034,247.69186,89.0069
3/7/2018,2726.8,491.7858195,13803.76721,2152.19,149.3753,248.02423,88.0368
3/8/2018,2738.97,498.4975286,13748.65484,2154.3,149.3024,248.50208,87.5878
3/9/2018,2786.57,504.6458863,13862.57321,2151.66,149.5783,248.19545,87.9546
3/12/2018,2783.02,513.9364706,13940.11204,2155.04,149.5585,248.49731,87.6662
3/13/2018,2765.31,514.0640874,13933.48678,2157.61,149.6091,248.61949,87.8767
3/14/2018,2749.48,511.2555243,13926.53444,2161.92,149.5784,248.81229,87.6738
3/15/2018,2747.33,512.9031253,13923.57883,2160.9,149.5106,248.95836,87.3169
3/16/2018,2752.01,512.2367708,13916.90304,2158.52,149.4479,249.02995,87.3633
3/19/2018,2712.92,512.3252539,13896.90139,2159.18,149.3056,249.1152,86.5238
3/20/2018,2716.94,512.6936012,13855.47942,2154.81,149.4578,249.20711,86.7228
3/21/2018,2711.93,510.3253079,13957.00622,2153.1,149.4212,248.98642,87.41
3/22/2018,2643.69,504.4865295,13830.6525,2161.19,149.2168,249.84212,87.1029
3/23/2018,2588.26,492.4205624,13862.49264,2162.05,149.2439,249.77843,87.4415
3/26/2018,2658.55,496.2429656,13936.12337,2161.18,149.2893,249.71196,87.2526
3/27/2018,2612.62,500.0603088,14052.84507,2167.21,149.4926,250.14943,87.258
3/28/2018,2605,487.5236652,14017.92996,2168.17,149.6143,250.23302,86.7627
3/29/2018,2640.87,488.5396855,13861.05661,2172.93,149.637,250.51028,87.4729
4/3/2018,2614.45,489.8838601,13890.93991,2168.24,149.949,250.37572,87.0085
4/4/2018,2644.69,479.1453939,13949.15219,2167.44,149.9527,250.65576,86.6218
4/5/2018,2662.84,#N/A,14086.80957,2162.6,149.9975,250.18407,87.1757
4/6/2018,2604.47,484.5163626,14250.92568,2169.67,149.7713,250.39168,86.9381
4/9/2018,2613.16,490.6720129,14374.24636,2169.23,149.8399,250.32678,88.0136
4/10/2018,2656.87,498.7125086,14541.72432,2168.02,150.0306,250.06062,88.8005
4/11/2018,2642.19,501.4266882,14584.23828,2169.2,150.0151,250.39432,89.2491
4/12/2018,2663.99,500.3345958,14695.37559,2164.04,150.1467,250.16386,89.0947
4/13/2018,2656.3,499.9540483,14752.74056,2164.11,150.1717,250.28664,89.2762
4/16/2018,2677.84,491.9596482,14770.69457,2164.35,150.0352,250.1866,89.0339
4/17/2018,2706.39,487.8640306,14751.50747,2166.85,150.009,250.50813,89.0157
4/18/2018,2708.64,491.4573061,14784.4594,2160.57,150.1082,250.40422,90.4564
4/19/2018,2693.13,498.5494243,14767.08762,2155.08,150.1113,249.62379,89.9702
4/20/2018,2670.14,494.3413957,14518.10809,2150.96,149.7318,249.55017,89.8496
4/23/2018,2670.29,491.8415475,14388.12524,2149.57,149.6992,249.25972,89.1948
4/24/2018,2634.56,497.4488974,14503.18816,2148.29,149.7962,249.27876,89.0806
4/25/2018,2639.4,492.5354529,14336.90535,2144.5,149.651,249.17953,89.2481
4/26/2018,2666.94,487.4048682,14402.41259,2147.9,149.62,249.66684,89.4003
4/27/2018,2669.91,491.6547267,14240.55514,2152.43,149.721,249.92679,89.3829
4/30/2018,2648.05,500.1463097,14229.83447,2155.33,149.8943,249.86945,89.593
5/1/2018,2654.8,#N/A,13963.7473,2150.81,150.0913,249.88219,89.3671
5/2/2018,2635.67,498.609479,13954.71417,2152.16,149.9826,249.71936,89.4942
5/3/2018,2629.73,492.0107335,13839.67584,2154.53,149.7765,250.2079,89.6717
5/4/2018,2663.42,485.7042984,13887.61447,2155.02,149.8121,249.85165,89.9896
5/8/2018,2671.92,493.4366346,13883.18265,2153.39,149.6678,249.47461,89.5833
5/9/2018,2697.79,495.5462864,14084.65934,2149.66,149.7191,249.50871,90.1004
5/10/2018,2723.07,500.003995,14032.8551,2152.46,149.8185,249.5125,90.5536
5/11/2018,2727.72,505.0592036,14186.62495,2152.75,149.9028,249.52402,90.0377
5/14/2018,2730.13,511.9198528,14227.92135,2151.13,149.928,248.96152,90.3688
5/15/2018,2711.45,505.5417011,14113.72827,2141.54,149.8149,248.56557,90.1228
5/16/2018,2722.46,504.8487345,14092.36373,2140.72,149.7688,248.26906,90.1813
5/17/2018,2720.13,502.1402116,14225.49184,2139.1,149.7872,247.927,90.3074
5/18/2018,2712.97,503.8655127,14139.63093,2144.09,149.7974,248.11433,90.4135
5/21/2018,2733.01,506.9958084,14133.2258,2144.4,149.9203,247.84395,90.9729
5/22/2018,2724.44,#N/A,14212.21116,2144.31,149.9942,247.83194,91.4178
5/23/2018,2733.29,497.6751137,13856.50484,2151.38,149.8332,248.0199,91.5724
5/24/2018,2727.76,499.4453283,13827.33156,2154.94,149.6953,248.52463,91.5113
5/25/2018,2721.33,496.8992322,13709.43409,2160.42,149.8331,248.61557,90.9191
5/29/2018,2689.86,495.2677886,13385.41839,2180.98,149.8689,247.52486,90.2764
5/30/2018,2724.01,488.0296376,13584.49835,2171.94,150.0391,247.20697,90.7204
5/31/2018,2705.27,495.1728534,13567.23496,2174.68,149.9355,248.13156,90.7159
6/1/2018,2734.62,495.350705,13721.73288,2166.15,150.0935,248.18597,90.4524
6/4/2018,2746.87,503.6068082,13721.18159,2161.23,150.1759,248.52454,89.4298
6/5/2018,2748.8,504.9113431,13764.85426,2163.48,150.1897,248.40158,89.6956
6/6/2018,2772.35,507.6187184,13872.12925,2157.04,150.292,246.85133,89.7651
6/7/2018,2770.37,511.8153773,13861.7198,2162.4,150.2596,246.42294,90.0453
6/8/2018,2779.03,502.96454,13812.94683,2162.64,150.0413,246.46294,89.9754
6/11/2018,2782,504.5182445,13851.59438,2160.3,150.2241,246.74127,89.6466
6/12/2018,2786.85,505.1587925,13821.66342,2160.27,150.2297,246.79425,89.8981
6/13/2018,2775.63,498.8086466,13806.64951,2157.61,150.2667,247.20909,89.9678
6/14/2018,2782.49,494.1286042,13738.36257,2161.61,150.1881,247.97064,89.2162
6/15/2018,2779.66,491.9082806,13470.88967,2164.15,150.0695,248.69153,87.7026
6/18/2018,2773.75,#N/A,13380.09074,2164.11,149.9872,248.87979,87.6264
6/19/2018,2762.59,478.3006604,13195.29938,2167.95,149.7797,249.14174,86.5778
6/20/2018,2767.32,482.2873375,13282.02321,2164.14,149.8505,249.10912,86.7779
6/21/2018,2749.76,475.9455911,13262.8133,2167.51,149.6851,248.77792,86.4193
6/22/2018,2754.88,476.4787496,13492.33037,2167.35,149.7981,248.71455,87.3203
6/25/2018,2717.07,470.3156319,13216.44164,2170.77,149.6573,248.51392,86.1721
6/26/2018,2723.06,468.8027288,13189.36529,2170.33,149.6614,248.09805,86.5277
6/27/2018,2699.63,460.4335107,13161.18671,2177.38,149.7581,248.53844,87.1417
6/28/2018,2716.31,462.6762028,13058.35795,2175.36,149.611,248.71249,86.7896
6/29/2018,2718.37,470.3317067,13294.84766,2175.13,149.8751,249.32291,87.4095
7/2/2018,2726.71,#N/A,13001.44222,2173.59,149.8132,249.58765,85.7301
7/3/2018,2713.22,463.8377779,13161.30226,2176.93,149.845,249.66837,85.925
7/4/2018,#N/A,459.086946,13244.14294,#N/A,149.9331,249.59061,#N/A
7/5/2018,2736.61,457.6946636,13292.31461,2177.14,150.0266,249.46577,85.5303
7/6/2018,2759.82,459.654141,13400.68593,2179.01,150.1136,249.47546,86.2079
7/9/2018,2784.17,465.6953212,13427.31237,2176.07,150.3121,249.49001,86.1289
7/10/2018,2793.84,465.6407255,13507.45118,2174.53,150.3886,249.42729,85.763
7/11/2018,2774.02,459.5177232,13269.87054,2178.17,150.2665,249.41373,83.4448
7/12/2018,2798.29,462.3266176,13372.63166,2177.22,150.4515,249.61627,84.0096
7/13/2018,2801.31,463.0330477,13384.47444,2180.14,150.4601,249.95508,83.8306
7/16/2018,2798.43,463.2691894,13302.54731,2176.77,150.4577,249.6142,82.8425
7/17/2018,2809.55,457.4763727,13152.53996,2176.07,150.5746,250.13945,82.8235
7/18/2018,2815.62,456.3186814,13095.59726,2174.77,150.4728,250.05702,83.1195
7/19/2018,2804.49,454.5811936,12964.64029,2178.19,150.3856,250.08504,83.0658
7/20/2018,2801.83,458.0584877,13215.01337,2172.57,150.2674,249.48779,83.683
7/23/2018,2806.98,458.7367646,13150.29975,2164.46,149.4622,249.12363,83.6367
7/24/2018,2820.4,465.5015305,13307.25189,2166.6,149.2444,249.29411,84.074
7/25/2018,2846.07,469.8125283,13244.8421,2168.02,149.4533,249.43137,84.9295
7/26/2018,2837.44,467.2437797,13207.8527,2163.45,149.3703,249.26227,84.953
7/27/2018,2818.82,467.6241928,13242.49612,2165.05,149.3246,249.1356,84.8391
7/30/2018,2802.6,466.4887293,13294.10916,2164.16,149.1893,248.51698,85.3821
7/31/2018,2816.29,463.9823094,13352.31935,2166.03,149.9944,248.82788,85.3947
8/1/2018,2813.36,460.0249917,13169.46991,2161.56,149.3178,248.20103,84.2491
8/2/2018,2827.22,449.8138861,12870.78571,2163.51,149.0292,248.0871,84.5095
8/3/2018,2840.35,449.2544647,12984.56828,2167.59,148.9418,248.52672,84.8999
8/6/2018,2850.4,451.610107,12838.76582,2169.47,149.0751,248.89999,85.0631
8/7/2018,2858.45,458.4556465,12944.09692,2165.05,149.1228,248.72458,85.4817
8/8/2018,2857.7,460.254469,12901.98679,2165.39,149.043,248.77512,85.1261
8/9/2018,2853.58,464.25832,12780.9333,2169.76,149.041,248.94896,84.8891
8/10/2018,2833.28,460.3770342,12462.9235,2179.25,148.9467,249.22771,84.2307
8/13/2018,2821.93,453.3634302,12415.32808,2176.86,148.9444,248.84834,83.5408
8/14/2018,2839.96,450.3717887,12301.90406,2174.78,148.9159,248.8882,83.771
8/15/2018,2818.37,443.4056472,12093.33874,2179.98,148.7293,248.89172,82.1694
8/16/2018,2840.69,439.8213459,12199.66546,2178.1,148.8503,248.84398,83.0114
8/17/2018,2850.13,441.6699645,12247.10934,2178.35,148.8881,248.90321,83.3457
8/20/2018,2857.05,447.9001673,12411.38517,2184.86,148.9928,249.21252,83.328
8/21/2018,2862.96,450.4165691,12550.05826,2182.36,149.2368,249.19948,83.4426
8/22/2018,2861.82,453.2475614,12621.12552,2184.82,149.1789,248.87061,83.5908
8/23/2018,2856.98,450.9877388,12421.20543,2185.33,149.1927,248.78072,83.1093
8/24/2018,2874.69,449.068363,12514.88501,2184.67,149.3139,248.67688,83.6904
8/28/2018,2897.52,460.144719,12652.49805,2178.29,149.465,248.08826,83.3627
8/29/2018,2914.04,461.2890153,12790.57878,2178.65,149.4904,247.91946,83.8224
8/30/2018,2901.13,457.1115334,12719.66114,2181.33,149.2729,248.21185,83.6155
8/31/2018,2901.52,452.6868145,12481.11034,2182.6,149.1021,248.19635,83.736
9/3/2018,#N/A,449.8171831,12452.24114,2182.6,149.0568,248.23643,#N/A
9/4/2018,2896.72,454.0133551,12321.76479,2176.68,148.9787,248.41963,83.1276
9/5/2018,2888.6,442.1769513,12292.44707,2176.89,149.056,248.31895,82.6974
9/6/2018,2878.05,437.7642239,12245.60238,2179.93,148.9174,248.70648,82.4301
9/7/2018,2871.68,437.7333845,12163.685,2172.07,148.9334,248.45293,82.5853
9/10/2018,2877.13,431.8997594,12357.2641,2173.38,148.8005,248.64388,82.9329
9/11/2018,2887.89,428.8349579,12305.79261,2168.38,148.9282,248.35805,82.9778
9/12/2018,2888.92,427.6456258,12472.92229,2170.23,148.9307,248.50842,83.4708
9/13/2018,2904.18,438.5772939,12512.00703,2170.47,149.1675,248.41803,82.7206
9/14/2018,2904.98,443.1742601,12483.42436,2166.7,149.2479,248.15652,82.4586
9/17/2018,2888.8,437.630961,12644.86513,2166.39,149.1135,248.37227,82.1393
9/18/2018,2904.31,440.2772829,12592.75292,2160.84,149.1896,248.36481,82.7356
9/19/2018,2907.95,445.3505009,12701.35544,2156.77,149.2263,248.09595,83.3624
9/20/2018,2930.75,446.7558856,12924.52401,2158.21,149.2262,248.08534,83.882
9/21/2018,2929.67,458.2870604,12823.17164,2159.5,149.1705,248.41879,84.4025
9/24/2018,2919.37,450.8015439,12845.69159,2159.22,149.1483,247.68887,84.8516
9/25/2018,2915.56,#N/A,13020.81661,2156.52,149.0889,247.50664,85.0843
9/26/2018,2905.97,456.2420258,13046.11568,2161.36,149.1593,247.76581,84.6968
9/27/2018,2914,453.9535048,12950.71564,2161.95,149.35,247.6693,84.7532
9/28/2018,2913.98,453.7756987,12773.60815,2162.22,149.4414,247.56558,85.201
10/1/2018,2924.59,#N/A,12735.40859,2159.48,149.4173,247.16617,86.3638
10/2/2018,2923.43,442.0577735,12594.38329,2162.22,149.231,247.28537,87.1491
10/3/2018,2925.51,441.1463835,12670.60987,2150.3,149.2921,247.18915,87.6762
10/4/2018,2901.61,433.6805067,12555.30212,2146.39,148.6293,246.58229,86.7897
10/5/2018,2885.57,432.7918585,12547.98544,2142.8,148.6133,246.04144,86.8993
10/8/2018,2884.43,427.2758364,12363.51872,#N/A,148.4005,245.8875,86.9255
10/9/2018,2880.34,426.5007538,12478.57102,2145.78,148.3523,245.978,87.2356
10/10/2018,2785.68,426.3812077,12470.59089,2143.85,148.3449,245.86583,86.3888
10/11/2018,2728.37,411.4665952,12205.94862,2154.5,148.3743,245.88147,85.9238
10/12/2018,2767.13,420.2551321,12111.20862,2153.87,148.3818,245.98941,86.2351
10/15/2018,2750.79,414.3755419,12169.7998,2151.29,148.3797,246.02924,87.1261
10/16/2018,2809.92,414.5694105,12276.44794,2152.27,148.4841,246.45821,87.0263
10/17/2018,2809.21,#N/A,12184.45955,2150.05,148.5345,246.62161,86.7024
10/18/2018,2768.78,414.3259642,11954.22294,2150.46,148.5372,246.37379,85.7479
10/19/2018,2767.78,415.789819,12042.06482,2147.16,148.579,246.36942,85.9472
10/22/2018,2755.88,425.5375295,11850.06592,2148.08,148.5641,246.62534,85.7791
10/23/2018,2740.69,412.5190928,11746.57727,2151.65,148.3393,246.80693,85.1445
10/24/2018,2656.1,410.6381483,11557.72162,2155.83,148.6778,246.95332,84.7937
10/25/2018,2705.57,406.5289023,11517.514,2155,148.9357,247.13689,84.6247
10/26/2018,2658.69,402.1868579,11425.83012,2161.47,148.6857,247.64828,84.9968
10/29/2018,2641.25,403.354033,11519.20615,2160.39,149.0562,247.72096,84.3968
10/30/2018,2682.63,399.4965767,11366.63517,2157.46,149.0829,247.43358,83.5825
10/31/2018,2711.74,406.2239075,11594.41233,2151.89,148.9524,247.50783,83.1903
11/1/2018,2740.37,413.8468517,12028.59496,2154.29,149.0969,247.39951,83.5847
11/2/2018,2723.06,432.6538343,11917.01813,2145.95,149.3298,247.34457,83.8847
11/5/2018,2738.31,422.9583577,12037.31888,2148.31,149.3102,247.45848,84.1979
11/6/2018,2755.45,425.7824516,12052.89205,2147.45,149.3591,247.22794,83.6683
11/7/2018,2813.89,426.6554887,12313.39974,2147.14,149.5493,247.19971,83.7257
11/8/2018,2806.83,428.0717934,12238.62825,2145.46,149.71,246.96066,83.2718
11/9/2018,2781.01,417.4311316,11964.55963,2150.61,149.5358,247.30592,82.8946
11/12/2018,2726.22,417.6000204,11647.87047,#N/A,149.4706,247.32129,83.048
11/13/2018,2722.18,420.7916392,11897.66554,2156.14,149.6229,247.11604,82.446
11/14/2018,2701.58,418.1484675,11798.29285,2159.13,149.7135,246.91325,84.7271
11/15/2018,2730.2,425.7006639,11435.75725,2158.9,149.6837,247.136,82.8529
11/16/2018,2736.27,427.0416854,11527.94096,2164.85,149.7508,246.91222,83.9124
11/19/2018,2690.73,429.8942872,11580.50769,2167.37,149.8585,246.56282,84.8291
11/20/2018,2641.89,421.4347211,11374.81908,2168.08,149.752,246.6178,82.9904
11/21/2018,2649.93,423.3138431,11525.02078,2166.78,149.8751,246.75769,83.3654
11/22/2018,#N/A,424.3676872,11531.55667,#N/A,149.9121,246.93454,#N/A
11/23/2018,2632.56,423.5626357,11409.06735,2167.77,149.8611,247.31041,81.4831
11/26/2018,2673.45,430.8464981,11561.91288,2166.28,150.2005,247.50018,81.4579
11/27/2018,2682.17,429.5843139,11380.48651,2167.33,150.2575,247.58717,81.1393
11/28/2018,2743.79,435.8143682,11487.30544,2168.49,150.2099,247.51787,82.466
11/29/2018,2737.76,432.2459135,11495.30252,2169,150.4566,248.04242,82.6354
11/30/2018,2760.17,432.9439026,11356.80273,2170.99,150.5111,248.10893,82.5607
12/3/2018,2790.37,445.0445889,11465.61774,2173.83,150.761,248.30615,82.956
12/4/2018,2700.06,447.5374149,11352.83702,2183.09,150.9566,248.64835,83.4006
12/5/2018,#N/A,439.4113758,11251.63114,#N/A,150.7674,248.64949,83.3596
12/6/2018,2695.95,428.6108511,10974.70833,2189.3,150.5872,248.77347,82.2713
12/7/2018,2633.08,426.8521601,10985.62942,2192.21,150.5799,248.55806,83.4889
12/10/2018,2637.72,421.6770512,10612.37968,2192.62,150.6902,248.76979,82.7296
12/11/2018,2636.78,421.7672955,10661.45215,2190.53,150.6956,248.76482,82.6215
12/12/2018,2651.07,428.9453092,11008.6522,2188.47,150.6532,248.83897,82.1853
12/13/2018,2650.54,434.4970998,10970.29835,2188.18,150.7717,248.92409,82.5144
12/14/2018,2599.95,427.6820903,10811.01571,2191.46,150.7497,249.09717,81.2656
12/17/2018,2545.94,427.4604783,10778.91053,2196,150.7525,249.03998,80.2648
12/18/2018,2546.16,422.1729858,10694.94462,2201.08,150.8322,249.23698,79.6797
12/19/2018,2506.96,422.4030417,10833.37988,2207.47,150.8616,249.5174,79.9565
12/20/2018,2467.42,417.9937506,10786.90906,2206.09,150.752,249.84404,78.8092
12/21/2018,2416.62,419.9082645,10735.35539,2205.9,150.3616,249.498,78.6952
12/24/2018,2351.1,418.0960843,10813.39596,2211.44,150.1691,249.54005,77.2127
12/27/2018,2488.83,415.6563907,10515.18669,2211.91,150.4181,249.88669,77.8029
12/28/2018,2485.74,415.9653319,10860.38703,2212.22,150.5986,249.66635,77.5922
12/31/2018,2506.85,421.3305742,10929.99592,2217.7,150.5074,249.70837,76.7154
1/2/2019,2510.03,409.3099929,10667.4742,2221.39,150.346,250.40764,76.9851
1/3/2019,2447.89,408.7389516,10698.60952,2235.78,149.9184,249.96049,77.4544
1/4/2019,2531.94,417.4819393,11073.17483,2223.01,150.7434,249.32166,78.3352
1/7/2019,2549.69,420.7870884,11117.06845,2220.87,150.7237,249.05345,78.5743
1/8/2019,2574.41,421.1248871,11107.76107,2216.66,150.449,248.74327,78.9489
1/9/2019,2584.96,430.8548466,11273.68105,2215.22,150.2741,249.10373,79.9122
1/10/2019,2596.64,431.7016005,11290.46489,2213.83,150.489,249.30057,79.489
1/11/2019,2596.26,433.8778403,11441.3314,2217.17,150.6772,249.55966,79.6614
1/14/2019,2582.61,427.5822564,11389.68947,2215.88,150.6517,249.88431,79.9021
1/15/2019,2610.3,436.1445855,11173.68865,2215.65,150.7239,250.13065,80.1043
1/16/2019,2616.1,437.3297319,11337.5354,2213.87,150.8459,250.2218,80.2592
1/17/2019,2635.96,434.9364651,11483.37375,2212.53,150.8393,250.1011,80.4502
1/18/2019,2670.71,440.3767024,11575.26026,2208.26,150.976,250.12926,81.3791
1/21/2019,#N/A,441.9263678,11593.07771,#N/A,150.8728,250.10641,#N/A
1/22/2019,2632.9,438.7429686,11599.84689,2214.81,150.8776,250.43814,80.0891
1/23/2019,2638.7,438.7088059,11682.87891,2212.73,151.0105,250.55461,80.0749
1/24/2019,2642.33,440.585109,11554.57894,2218.08,150.9701,251.36212,80.2096
1/25/2019,2664.76,447.9348521,11820.59042,2213.65,151.2982,251.38596,81.0693
1/28/2019,2643.85,447.9508982,11701.9042,2214.7,151.274,251.2547,79.8671
1/29/2019,2640,447.2239227,11791.08668,2218.48,151.2348,251.39439,80.5004
